trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
4612426,3/12/2015 17:06,3/12/2015 17:31,1119,1515,80,Aberdeen St & Madison St,332,Halsted St & Diversey Pkwy,Subscriber,Male,1987.0
4706262,3/26/2015 9:17,3/26/2015 9:22,1505,326,301,Clark St & Schiller St,337,Clark St & Chicago Ave,Subscriber,Male,1945.0
4687997,3/21/2015 17:12,3/21/2015 17:23,2014,635,58,Marshfield Ave & Cortland St,288,Larrabee St & Armitage Ave,Subscriber,Male,1989.0
4568582,3/3/2015 6:50,3/3/2015 6:55,2271,333,290,Kedzie Ave & Palmer Ct,123,California Ave & Milwaukee Ave,Subscriber,Male,1980.0
4713588,3/27/2015 16:21,3/27/2015 16:30,2192,567,31,Franklin St & Chicago Ave,91,Clinton St & Washington Blvd,Subscriber,Female,1974.0
4494691,1/29/2015 17:56,1/29/2015 18:00,1511,240,283,LaSalle St & Jackson Blvd,192,Canal St & Adams St,Subscriber,Male,1980.0
4604247,3/11/2015 16:11,3/11/2015 16:36,2204,1514,44,State St & Randolph St,337,Clark St & Chicago Ave,Customer,,
4569014,3/3/2015 9:25,3/3/2015 9:39,952,863,58,Marshfield Ave & Cortland St,48,Larrabee St & Kingsbury St,Subscriber,Male,1977.0
4674518,3/19/2015 22:03,3/19/2015 22:07,793,274,123,California Ave & Milwaukee Ave,290,Kedzie Ave & Palmer Ct,Subscriber,Female,1985.0
4487363,1/28/2015 6:42,1/28/2015 7:01,1584,1157,168,Michigan Ave & 14th St,99,Lake Shore Dr & Ohio St,Subscriber,Female,1972.0
4501582,1/31/2015 14:59,1/31/2015 15:07,304,531,60,Dayton St & North Ave,94,Clark St & Armitage Ave,Subscriber,Male,1966.0
4451074,1/18/2015 16:43,1/18/2015 16:56,738,787,80,Aberdeen St & Madison St,214,Damen Ave & Grand Ave,Subscriber,Male,1983.0
4572046,3/4/2015 10:03,3/4/2015 10:12,54,547,212,Wells St & Hubbard St,91,Clinton St & Washington Blvd,Subscriber,Female,1987.0
4598224,3/10/2015 17:30,3/10/2015 17:40,2016,585,164,Franklin St & Lake St,186,Ogden Ave & Race Ave,Subscriber,Male,1988.0
4709265,3/26/2015 17:36,3/26/2015 17:43,1691,417,344,Ravenswood Ave & Lawrence Ave,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1972.0
4545367,2/20/2015 7:18,2/20/2015 7:24,1686,363,246,Ashland Ave & Belle Plaine Ave,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1982.0
4657617,3/17/2015 16:29,3/17/2015 16:39,1694,627,211,St. Clair St & Erie St,91,Clinton St & Washington Blvd,Subscriber,Male,1979.0
4654207,3/17/2015 7:52,3/17/2015 8:00,635,485,91,Clinton St & Washington Blvd,346,Ada St & Washington Blvd,Subscriber,Male,1972.0
4461446,1/21/2015 10:24,1/21/2015 10:28,336,217,349,Halsted St & Wrightwood Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1982.0
4581891,3/7/2015 13:29,3/7/2015 14:02,2635,1954,25,Michigan Ave & Pearson St,178,State St & 19th St,Subscriber,Male,1965.0
4454707,1/19/2015 18:24,1/19/2015 18:31,1485,416,287,Franklin St & Arcade Pl,56,Desplaines St & Kinzie St,Subscriber,Male,1970.0
4580756,3/7/2015 9:19,3/7/2015 10:22,92,3808,254,Pine Grove Ave & Irving Park Rd,254,Pine Grove Ave & Irving Park Rd,Customer,,
4617093,3/13/2015 9:30,3/13/2015 9:33,478,209,50,Clark St & Congress Pkwy,36,Franklin St & Jackson Blvd,Subscriber,Male,1985.0
4709421,3/26/2015 17:47,3/26/2015 18:48,2879,3603,130,Damen Ave & Division St,128,Damen Ave & Chicago Ave,Subscriber,Male,1987.0
4429752,1/10/2015 21:40,1/10/2015 21:47,1741,393,227,Southport Ave & Waveland Ave,226,Racine Ave & Belmont Ave,Subscriber,Female,1991.0
4565435,3/2/2015 6:40,3/2/2015 6:58,738,1093,329,Lake Shore Dr & Diversey Pkwy,176,Clark St & Elm St,Subscriber,Female,1984.0
4570830,3/3/2015 20:17,3/3/2015 20:31,1030,846,113,Bissell St & Armitage Ave,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1986.0
4415790,1/2/2015 13:11,1/2/2015 13:15,2192,222,81,Daley Center Plaza,50,Clark St & Congress Pkwy,Subscriber,Male,1977.0
4687287,3/21/2015 16:05,3/21/2015 16:28,2239,1392,35,Streeter Dr & Illinois St,97,Museum Campus,Customer,,
4713727,3/27/2015 16:38,3/27/2015 16:54,2644,923,211,St. Clair St & Erie St,91,Clinton St & Washington Blvd,Subscriber,Female,1984.0
4653371,3/16/2015 22:17,3/16/2015 22:28,1098,679,318,Southport Ave & Irving Park Rd,344,Ravenswood Ave & Lawrence Ave,Subscriber,Female,1991.0
4439102,1/15/2015 6:59,1/15/2015 7:05,1373,342,290,Kedzie Ave & Palmer Ct,123,California Ave & Milwaukee Ave,Subscriber,Male,1984.0
4653580,3/17/2015 5:35,3/17/2015 5:42,2782,430,274,Racine Ave & 15th St,32,Racine Ave & Congress Pkwy,Subscriber,Male,1991.0
4494359,1/29/2015 17:19,1/29/2015 17:25,2020,320,117,Wilton Ave & Belmont Ave,296,Broadway & Belmont Ave,Subscriber,Male,1986.0
4643424,3/16/2015 9:08,3/16/2015 9:23,1352,919,283,LaSalle St & Jackson Blvd,99,Lake Shore Dr & Ohio St,Subscriber,Female,1971.0
4626096,3/14/2015 10:27,3/14/2015 10:41,1202,857,77,Clinton St & Madison St,195,Columbus Dr & Randolph St,Subscriber,Male,1969.0
4613779,3/12/2015 18:26,3/12/2015 18:30,568,271,153,Southport Ave & Wellington Ave,115,Sheffield Ave & Wellington Ave,Subscriber,Male,1992.0
4548394,2/21/2015 15:00,2/21/2015 15:19,2537,1117,174,Canal St & Madison St,339,Emerald Ave & 31st St,Subscriber,Male,1988.0
4627728,3/14/2015 12:53,3/14/2015 13:20,1835,1646,212,Wells St & Hubbard St,47,State St & Kinzie St,Customer,,
4717721,3/28/2015 15:56,3/28/2015 16:07,2930,681,286,Franklin St & Quincy St,282,Halsted St & Maxwell St,Subscriber,Male,1971.0
4460796,1/21/2015 8:24,1/21/2015 8:39,466,925,174,Canal St & Madison St,25,Michigan Ave & Pearson St,Subscriber,Male,1993.0
4614670,3/12/2015 20:23,3/12/2015 20:25,1,136,13,Wilton Ave & Diversey Pkwy,152,Lincoln Ave & Diversey Pkwy,Subscriber,Male,1990.0
4518847,2/9/2015 15:24,2/9/2015 15:34,242,635,59,Wabash Ave & Roosevelt Rd,37,Dearborn St & Adams St,Subscriber,Male,1991.0
4433548,1/13/2015 6:45,1/13/2015 6:51,2811,334,174,Canal St & Madison St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1969.0
4447889,1/17/2015 14:53,1/17/2015 15:01,702,508,192,Canal St & Adams St,71,Morgan St & Lake St,Subscriber,Male,1990.0
4600700,3/11/2015 6:23,3/11/2015 6:28,504,286,290,Kedzie Ave & Palmer Ct,123,California Ave & Milwaukee Ave,Subscriber,Female,1985.0
4589089,3/9/2015 11:39,3/9/2015 11:50,2744,608,196,Cityfront Plaza Dr & Pioneer Ct,286,Franklin St & Quincy St,Subscriber,Male,1988.0
4648206,3/16/2015 16:44,3/16/2015 16:47,1014,185,67,Sheffield Ave & Fullerton Ave,349,Halsted St & Wrightwood Ave,Subscriber,Female,1974.0
4489446,1/28/2015 15:24,1/28/2015 15:30,2705,335,37,Dearborn St & Adams St,321,Wabash Ave & 8th St,Subscriber,Male,1966.0
4522090,2/10/2015 14:21,2/10/2015 14:23,795,128,143,Sedgwick St & Webster Ave,144,Larrabee St & Webster Ave,Subscriber,Male,1955.0
4562881,2/28/2015 12:56,2/28/2015 13:11,1625,941,59,Wabash Ave & Roosevelt Rd,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1991.0
4592309,3/9/2015 18:40,3/9/2015 18:50,498,622,94,Clark St & Armitage Ave,152,Lincoln Ave & Diversey Pkwy,Subscriber,Female,1987.0
4635839,3/15/2015 13:43,3/15/2015 14:07,1669,1441,113,Bissell St & Armitage Ave,80,Aberdeen St & Madison St,Subscriber,Female,1988.0
4582217,3/7/2015 14:21,3/7/2015 14:30,681,505,100,Orleans St & Merchandise Mart Plaza,49,Dearborn St & Monroe St,Subscriber,Female,1959.0
4625578,3/14/2015 9:21,3/14/2015 9:33,1446,722,141,Clark St & Lincoln Ave,106,State St & Pearson St,Subscriber,Male,1957.0
4436590,1/14/2015 8:32,1/14/2015 8:42,1385,605,61,Wood St & Milwaukee Ave,60,Dayton St & North Ave,Subscriber,Male,1988.0
4553794,2/24/2015 9:32,2/24/2015 9:57,51,1489,320,Loomis St & Lexington St,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1986.0
4597856,3/10/2015 17:10,3/10/2015 17:23,36,802,299,Halsted St & Roscoe St,323,Sheridan Rd & Lawrence Ave,Subscriber,Male,1984.0
4570394,3/3/2015 18:00,3/3/2015 18:06,1150,327,75,Canal St & Jackson Blvd,5,State St & Harrison St,Subscriber,Male,1990.0
4536029,2/16/2015 6:49,2/16/2015 7:00,1127,690,347,Ashland Ave & Grace St,153,Southport Ave & Wellington Ave,Subscriber,Male,1986.0
4417313,1/2/2015 17:35,1/2/2015 17:48,351,792,54,Ogden Ave & Chicago Ave,116,Western Ave & Winnebago Ave,Subscriber,Male,1985.0
4494559,1/29/2015 17:41,1/29/2015 17:48,885,427,37,Dearborn St & Adams St,195,Columbus Dr & Randolph St,Subscriber,Male,1971.0
4495524,1/29/2015 20:57,1/29/2015 21:02,904,277,287,Franklin St & Arcade Pl,44,State St & Randolph St,Subscriber,Male,1983.0
4683967,3/21/2015 10:06,3/21/2015 10:10,2692,279,188,Greenview Ave & Fullerton Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1954.0
4676900,3/20/2015 10:36,3/20/2015 10:43,1828,429,58,Marshfield Ave & Cortland St,333,Ashland Ave & Blackhawk St,Subscriber,Female,1979.0
4414932,1/2/2015 8:57,1/2/2015 9:07,1619,611,241,Morgan St & Polk St,77,Clinton St & Madison St,Subscriber,Male,1987.0
4538912,2/17/2015 9:24,2/17/2015 9:46,1247,1353,143,Sedgwick St & Webster Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1984.0
4439671,1/15/2015 8:45,1/15/2015 8:47,985,104,36,Franklin St & Jackson Blvd,287,Franklin St & Arcade Pl,Subscriber,Male,1988.0
4563958,3/1/2015 8:54,3/1/2015 8:56,379,89,55,Halsted St & James M Rochford St,55,Halsted St & James M Rochford St,Subscriber,Male,1994.0
4482613,1/26/2015 17:45,1/26/2015 17:53,1702,478,313,Lakeview Ave & Fullerton Pkwy,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1966.0
4550688,2/22/2015 19:21,2/22/2015 19:29,2808,500,173,Mies van der Rohe Way & Chicago Ave,176,Clark St & Elm St,Subscriber,Male,1987.0
4504771,2/3/2015 6:00,2/3/2015 6:13,2603,744,274,Racine Ave & 15th St,108,Halsted St & Polk St,Subscriber,Male,1991.0
4433288,1/12/2015 19:20,1/12/2015 19:25,1742,328,198,Halsted St & Madison St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1993.0
4577908,3/6/2015 8:12,3/6/2015 8:30,1932,1070,114,Sheffield Ave & Addison St,307,Southport Ave & Clybourn Ave,Subscriber,Male,1970.0
4519566,2/9/2015 17:58,2/9/2015 18:05,2504,418,330,Lincoln Ave & Addison St,347,Ashland Ave & Grace St,Subscriber,Male,1973.0
4621639,3/13/2015 17:14,3/13/2015 17:40,369,1564,35,Streeter Dr & Illinois St,25,Michigan Ave & Pearson St,Customer,,
4470459,1/23/2015 8:27,1/23/2015 8:40,2899,771,72,State St & 16th St,287,Franklin St & Arcade Pl,Subscriber,Male,1979.0
4720404,3/29/2015 13:41,3/29/2015 14:05,1843,1440,67,Sheffield Ave & Fullerton Ave,290,Kedzie Ave & Palmer Ct,Subscriber,Male,1985.0
4468208,1/22/2015 17:37,1/22/2015 18:08,2344,1852,127,Lincoln Ave & Fullerton Ave,304,Broadway & Waveland Ave,Subscriber,Male,1981.0
4524644,2/11/2015 8:03,2/11/2015 8:09,1702,371,192,Canal St & Adams St,51,Clark St & Randolph St,Subscriber,Male,1972.0
4489774,1/28/2015 16:43,1/28/2015 16:48,1805,355,113,Bissell St & Armitage Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1956.0
4416206,1/2/2015 14:28,1/2/2015 14:33,223,248,286,Franklin St & Quincy St,33,State St & Van Buren St,Subscriber,Male,1974.0
4566915,3/2/2015 14:09,3/2/2015 14:19,686,610,43,Michigan Ave & Washington St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1973.0
4538979,2/17/2015 10:08,2/17/2015 10:15,755,396,250,Ashland Ave & Wellington Ave,230,Lincoln Ave & Roscoe St,Subscriber,Male,1958.0
4539365,2/17/2015 13:05,2/17/2015 13:17,1344,725,340,Clark St & Wrightwood Ave,332,Halsted St & Diversey Pkwy,Subscriber,Male,1964.0
4419730,1/4/2015 16:07,1/4/2015 16:23,46,948,20,Sheffield Ave & Kingsbury St,61,Wood St & Milwaukee Ave,Subscriber,Male,1984.0
4645082,3/16/2015 12:26,3/16/2015 12:53,2155,1626,90,Millennium Park,111,Sedgwick St & Huron St,Customer,,
4567050,3/2/2015 15:37,3/2/2015 15:45,1671,506,5,State St & Harrison St,47,State St & Kinzie St,Subscriber,Male,1977.0
4715479,3/27/2015 22:54,3/27/2015 23:00,1650,355,231,Sheridan Rd & Montrose Ave,251,Clarendon Ave & Leland Ave,Subscriber,Male,1983.0
4593812,3/10/2015 7:18,3/10/2015 7:35,224,1020,91,Clinton St & Washington Blvd,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1957.0
4448053,1/17/2015 15:26,1/17/2015 15:42,2112,936,274,Racine Ave & 15th St,132,Wentworth Ave & 24th St,Subscriber,Male,1978.0
4494982,1/29/2015 18:39,1/29/2015 18:44,578,310,74,Kingsbury St & Erie St,46,Wells St & Walton St,Subscriber,Male,1986.0
4580522,3/7/2015 6:40,3/7/2015 6:48,825,461,227,Southport Ave & Waveland Ave,318,Southport Ave & Irving Park Rd,Subscriber,Male,1950.0
4632875,3/15/2015 2:56,3/15/2015 3:04,2185,467,299,Halsted St & Roscoe St,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1991.0
4483773,1/27/2015 8:06,1/27/2015 8:20,1483,877,255,Indiana Ave & Roosevelt Rd,36,Franklin St & Jackson Blvd,Subscriber,Male,1980.0
4426494,1/8/2015 9:49,1/8/2015 9:52,562,173,225,Halsted St & Dickens Ave,113,Bissell St & Armitage Ave,Subscriber,Male,1974.0
4502351,1/31/2015 17:30,1/31/2015 17:45,1348,899,283,LaSalle St & Jackson Blvd,84,Union Ave & Grand Ave,Subscriber,Male,1952.0
4519292,2/9/2015 17:14,2/9/2015 17:26,10,714,48,Larrabee St & Kingsbury St,91,Clinton St & Washington Blvd,Subscriber,Male,1986.0
4418415,1/3/2015 12:07,1/3/2015 12:10,2318,178,110,Dearborn St & Erie St,211,St. Clair St & Erie St,Subscriber,Female,1964.0
4493184,1/29/2015 12:56,1/29/2015 12:59,1808,219,75,Canal St & Jackson Blvd,174,Canal St & Madison St,Subscriber,Male,1957.0
4510398,2/5/2015 19:27,2/5/2015 19:31,2297,232,191,Canal St & Monroe St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1965.0
4733179,3/31/2015 12:38,3/31/2015 12:45,2088,386,148,State St & 33rd St,237,MLK Jr Dr & 29th St,Subscriber,Male,1990.0
4603299,3/11/2015 13:04,3/11/2015 13:10,1931,353,321,Wabash Ave & 8th St,37,Dearborn St & Adams St,Subscriber,Male,1948.0
4716598,3/28/2015 12:06,3/28/2015 12:10,2987,291,59,Wabash Ave & Roosevelt Rd,178,State St & 19th St,Customer,,
4624406,3/13/2015 21:35,3/13/2015 21:48,1229,822,327,Sheffield Ave & Webster Ave,190,Southport Ave & Wrightwood Ave,Customer,,
4650134,3/16/2015 17:52,3/16/2015 18:00,536,505,52,Michigan Ave & Lake St,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1983.0
4414699,1/2/2015 8:06,1/2/2015 8:10,1067,254,81,Daley Center Plaza,283,LaSalle St & Jackson Blvd,Subscriber,Male,1987.0
4432585,1/12/2015 15:38,1/12/2015 15:55,2976,1058,291,Wells St & Evergreen Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Female,1969.0
4530982,2/13/2015 5:54,2/13/2015 6:07,2933,795,25,Michigan Ave & Pearson St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1984.0
4723180,3/30/2015 8:34,3/30/2015 8:56,1350,1328,13,Wilton Ave & Diversey Pkwy,77,Clinton St & Madison St,Subscriber,Male,1986.0
4443992,1/16/2015 12:34,1/16/2015 12:52,2811,1119,66,Clinton St & Lake St,66,Clinton St & Lake St,Subscriber,Male,1984.0
4622523,3/13/2015 17:57,3/13/2015 18:04,677,422,284,Michigan Ave & Jackson Blvd,255,Indiana Ave & Roosevelt Rd,Subscriber,Female,1953.0
4514390,2/7/2015 14:05,2/7/2015 14:13,2268,483,330,Lincoln Ave & Addison St,153,Southport Ave & Wellington Ave,Subscriber,Female,1987.0
4598634,3/10/2015 17:54,3/10/2015 18:20,2311,1544,85,Michigan Ave & Oak St,334,Lake Shore Dr & Belmont Ave,Customer,,
4617763,3/13/2015 11:36,3/13/2015 11:54,2162,1027,87,Racine Ave & Fullerton Ave,240,Sheridan Rd & Irving Park Rd,Customer,,
4563356,2/28/2015 16:11,2/28/2015 16:13,2890,121,71,Morgan St & Lake St,88,May St & Randolph St,Subscriber,Male,1987.0
4585093,3/8/2015 12:52,3/8/2015 13:06,2152,822,113,Bissell St & Armitage Ave,220,Hampden Ct & Diversey Pkwy,Subscriber,Female,1988.0
4632468,3/14/2015 21:09,3/14/2015 21:19,2496,594,229,Southport Ave & Roscoe St,304,Broadway & Waveland Ave,Customer,,
4415067,1/2/2015 9:38,1/2/2015 9:47,2443,529,245,Clarendon Ave & Junior Ter,297,Paulina St & Montrose Ave,Subscriber,Male,1961.0
4567794,3/2/2015 17:48,3/2/2015 17:54,978,362,217,May St & Fulton St,91,Clinton St & Washington Blvd,Subscriber,Male,1973.0
4662112,3/18/2015 9:26,3/18/2015 9:41,2874,882,327,Sheffield Ave & Webster Ave,301,Clark St & Schiller St,Subscriber,Female,1962.0
4545022,2/19/2015 19:12,2/19/2015 19:22,2075,551,196,Cityfront Plaza Dr & Pioneer Ct,91,Clinton St & Washington Blvd,Subscriber,Male,1972.0
4708408,3/26/2015 16:32,3/26/2015 16:40,406,484,325,Clark St & Winnemac Ave,234,Clark St & Montrose Ave,Subscriber,Male,1952.0
4446870,1/17/2015 10:24,1/17/2015 10:58,1680,2066,72,State St & 16th St,59,Wabash Ave & Roosevelt Rd,Subscriber,Female,1982.0
4726377,3/30/2015 16:16,3/30/2015 16:41,2026,1462,286,Franklin St & Quincy St,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1962.0
4702590,3/25/2015 17:16,3/25/2015 17:32,2530,969,91,Clinton St & Washington Blvd,138,Clybourn Ave & Division St,Subscriber,Male,1972.0
4673052,3/19/2015 17:54,3/19/2015 18:03,2359,536,53,Wells St & Erie St,174,Canal St & Madison St,Subscriber,Male,1981.0
4612192,3/12/2015 16:54,3/12/2015 17:11,1846,1024,173,Mies van der Rohe Way & Chicago Ave,91,Clinton St & Washington Blvd,Subscriber,Female,1957.0
4484902,1/27/2015 13:51,1/27/2015 14:04,77,750,241,Morgan St & Polk St,73,Jefferson St & Monroe St,Subscriber,Male,1995.0
4469525,1/22/2015 23:16,1/22/2015 23:23,696,424,230,Lincoln Ave & Roscoe St,117,Wilton Ave & Belmont Ave,Subscriber,Male,1988.0
4436864,1/14/2015 9:48,1/14/2015 9:56,5,506,98,LaSalle St & Washington St,284,Michigan Ave & Jackson Blvd,Customer,,
4479277,1/25/2015 15:51,1/25/2015 15:55,1591,213,314,Ravenswood Ave & Berteau Ave,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1986.0
4485345,1/27/2015 15:57,1/27/2015 16:02,982,274,15,Racine Ave & 18th St,205,Paulina St & 18th St,Subscriber,Male,1988.0
4616949,3/13/2015 9:08,3/13/2015 9:15,2516,417,91,Clinton St & Washington Blvd,44,State St & Randolph St,Subscriber,Male,1979.0
4639461,3/15/2015 17:43,3/15/2015 18:09,595,1521,329,Lake Shore Dr & Diversey Pkwy,313,Lakeview Ave & Fullerton Pkwy,Customer,,
4550153,2/22/2015 15:26,2/22/2015 15:34,2836,472,291,Wells St & Evergreen Ave,288,Larrabee St & Armitage Ave,Subscriber,Female,1990.0
4458501,1/20/2015 17:03,1/21/2015 7:52,344,53310,164,Franklin St & Lake St,191,Canal St & Monroe St,Subscriber,Male,1980.0
4619789,3/13/2015 15:19,3/13/2015 15:29,337,595,81,Daley Center Plaza,211,St. Clair St & Erie St,Subscriber,Male,1968.0
4478617,1/25/2015 9:13,1/25/2015 9:18,1805,304,32,Racine Ave & Congress Pkwy,134,Peoria St & Jackson Blvd,Subscriber,Female,1983.0
4690782,3/22/2015 12:49,3/22/2015 13:03,2642,814,93,Sheffield Ave & Willow St,210,Ashland Ave & Division St,Subscriber,Male,1987.0
4618279,3/13/2015 12:40,3/13/2015 12:56,419,988,35,Streeter Dr & Illinois St,90,Millennium Park,Customer,,
4593286,3/9/2015 21:52,3/9/2015 21:56,1188,244,331,Halsted St & Blackhawk St,27,Larrabee St & North Ave,Subscriber,Male,1990.0
4504460,2/2/2015 18:13,2/2/2015 18:17,245,236,286,Franklin St & Quincy St,33,State St & Van Buren St,Subscriber,Male,1962.0
4649760,3/16/2015 17:38,3/16/2015 17:47,2333,503,328,Ellis Ave & 58th St,322,Kimbark Ave & 53rd St,Subscriber,Female,1981.0
