trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
5171585,5/15/2015 17:28,5/15/2015 17:37,734,573,62,McCormick Place,237,MLK Jr Dr & 29th St,Subscriber,Female,1963.0
5662289,6/16/2015 12:23,6/16/2015 12:32,2651,521,31,Franklin St & Chicago Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1986.0
5071878,5/6/2015 15:17,5/6/2015 15:23,2085,361,304,Broadway & Waveland Ave,296,Broadway & Belmont Ave,Subscriber,Male,1989.0
4775943,4/4/2015 18:47,4/4/2015 18:59,2081,722,37,Dearborn St & Adams St,255,Indiana Ave & Roosevelt Rd,Customer,,
5562501,6/9/2015 21:15,6/9/2015 21:23,2737,437,112,Green St & Randolph St,92,Carpenter St & Huron St,Subscriber,Male,1990.0
4863933,4/14/2015 17:04,4/14/2015 17:19,1274,866,51,Clark St & Randolph St,291,Wells St & Evergreen Ave,Subscriber,Male,1986.0
5897799,6/28/2015 16:17,6/28/2015 16:33,1658,962,249,Montrose Harbor,304,Broadway & Waveland Ave,Subscriber,Male,1971.0
5090805,5/7/2015 18:39,5/7/2015 18:42,3118,153,206,Halsted St & Archer Ave,209,Normal Ave & Archer Ave,Subscriber,Male,1980.0
5334045,5/26/2015 5:45,5/26/2015 5:51,3973,364,131,Lincoln Ave & Belmont Ave,152,Lincoln Ave & Diversey Pkwy,Subscriber,Female,1990.0
5868662,6/27/2015 15:00,6/27/2015 15:34,1776,2090,329,Lake Shore Dr & Diversey Pkwy,85,Michigan Ave & Oak St,Customer,,
5287656,5/23/2015 13:34,5/23/2015 14:03,3964,1728,334,Lake Shore Dr & Belmont Ave,253,Clifton Ave & Lawrence Ave,Customer,,
5118656,5/11/2015 8:19,5/11/2015 8:31,3864,704,81,Daley Center Plaza,25,Michigan Ave & Pearson St,Subscriber,Male,1974.0
5119056,5/11/2015 9:15,5/11/2015 9:21,638,366,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Female,1974.0
5518643,6/7/2015 7:55,6/7/2015 8:03,4554,446,332,Halsted St & Diversey Pkwy,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1961.0
5225433,5/18/2015 21:01,5/18/2015 21:10,1499,533,21,Aberdeen St & Jackson Blvd,215,Damen Ave & Madison St,Subscriber,Female,1982.0
5371909,5/28/2015 12:41,5/28/2015 15:12,2551,9032,399,South Shore Dr & 74th St,397,Saginaw Ave & Exchange Ave,Customer,,
5851290,6/26/2015 13:27,6/26/2015 13:37,4577,585,76,Lake Shore Dr & Monroe St,35,Streeter Dr & Illinois St,Customer,,
5148988,5/13/2015 22:11,5/13/2015 22:17,3456,356,114,Sheffield Ave & Addison St,318,Southport Ave & Irving Park Rd,Subscriber,Male,1967.0
5649796,6/15/2015 9:55,6/15/2015 10:08,967,796,367,Racine Ave & 35th St,184,State St & 35th St,Subscriber,Female,1995.0
4996289,4/29/2015 20:56,4/29/2015 21:02,702,381,240,Sheridan Rd & Irving Park Rd,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1977.0
5344420,5/26/2015 18:31,5/26/2015 18:56,3293,1480,301,Clark St & Schiller St,231,Sheridan Rd & Montrose Ave,Subscriber,Female,1991.0
4833715,4/11/2015 17:15,4/11/2015 17:43,1358,1665,26,McClurg Ct & Illinois St,126,Clark St & North Ave,Customer,,
5476004,6/4/2015 17:52,6/4/2015 17:57,4057,313,115,Sheffield Ave & Wellington Ave,154,Southport Ave & Belmont Ave,Subscriber,Male,1988.0
5504827,6/6/2015 13:44,6/6/2015 14:14,1186,1785,97,Museum Campus,247,Shore Drive & 55th St,Customer,,
4946211,4/23/2015 19:10,4/23/2015 19:18,2309,463,229,Southport Ave & Roscoe St,303,Broadway & Cornelia Ave,Subscriber,Female,1989.0
5138409,5/13/2015 7:21,5/13/2015 7:30,3278,542,300,Broadway & Barry Ave,177,Theater on the Lake,Subscriber,Male,1989.0
5209598,5/18/2015 7:15,5/18/2015 7:20,2718,284,41,Federal St & Polk St,36,Franklin St & Jackson Blvd,Subscriber,Male,1969.0
5539763,6/8/2015 17:37,6/8/2015 17:40,215,187,134,Peoria St & Jackson Blvd,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1984.0
5879384,6/27/2015 20:16,6/27/2015 20:20,3798,230,35,Streeter Dr & Illinois St,35,Streeter Dr & Illinois St,Customer,,
5278151,5/22/2015 19:18,5/22/2015 19:34,4749,983,117,Wilton Ave & Belmont Ave,301,Clark St & Schiller St,Customer,,
5571137,6/10/2015 12:32,6/10/2015 12:40,3457,459,181,LaSalle St & Illinois St,26,McClurg Ct & Illinois St,Customer,,
4949247,4/24/2015 8:55,4/24/2015 9:09,1747,839,306,Sheridan Rd & Buena Ave,157,Lake Shore Dr & Wellington Ave,Subscriber,Female,1989.0
5363852,5/27/2015 20:50,5/27/2015 20:58,4641,467,260,Kedzie Ave & Milwaukee Ave,503,Drake Ave & Fullerton Ave,Subscriber,Female,1986.0
5430152,6/2/2015 9:41,6/2/2015 10:04,2178,1388,45,Michigan Ave & Congress Pkwy,52,Michigan Ave & Lake St,Customer,,
5343393,5/26/2015 17:50,5/26/2015 17:53,520,200,69,Damen Ave & Pierce Ave,315,Leavitt St & Hirsch St,Subscriber,Male,1983.0
5068752,5/6/2015 9:18,5/6/2015 9:24,2664,386,33,State St & Van Buren St,286,Franklin St & Quincy St,Subscriber,Male,1962.0
5062363,5/5/2015 16:24,5/5/2015 16:36,3443,721,85,Michigan Ave & Oak St,288,Larrabee St & Armitage Ave,Subscriber,Male,1976.0
5493349,6/5/2015 17:51,6/5/2015 18:00,2844,529,22,May St & Taylor St,282,Halsted St & Maxwell St,Subscriber,Male,1994.0
4756616,4/2/2015 17:35,4/2/2015 17:40,879,346,106,State St & Pearson St,48,Larrabee St & Kingsbury St,Subscriber,Male,1981.0
5230340,5/19/2015 10:59,5/19/2015 11:04,4052,330,47,State St & Kinzie St,49,Dearborn St & Monroe St,Subscriber,Male,1965.0
4907680,4/18/2015 14:59,4/18/2015 15:28,779,1715,170,Clinton St & 18th St,120,Wentworth Ave & Archer Ave,Customer,,
5589668,6/11/2015 12:06,6/11/2015 12:33,517,1612,212,Wells St & Hubbard St,212,Wells St & Hubbard St,Subscriber,Male,1987.0
5857185,6/27/2015 8:06,6/27/2015 8:28,3437,1294,158,Milwaukee Ave & Wabansia Ave,51,Clark St & Randolph St,Subscriber,Male,1984.0
5358690,5/27/2015 17:19,5/27/2015 17:30,1427,647,43,Michigan Ave & Washington St,192,Canal St & Adams St,Subscriber,Male,1979.0
5148508,5/13/2015 20:32,5/13/2015 20:36,3372,237,497,Kimball Ave & Belmont Ave,496,Avers Ave & Belmont Ave,Subscriber,Female,1991.0
4895325,4/17/2015 16:42,4/17/2015 16:56,648,858,35,Streeter Dr & Illinois St,177,Theater on the Lake,Subscriber,Male,1985.0
5008936,5/1/2015 10:07,5/1/2015 10:14,491,413,92,Carpenter St & Huron St,56,Desplaines St & Kinzie St,Customer,,
5560139,6/9/2015 19:22,6/9/2015 19:49,1395,1621,2,Michigan Ave & Balbo Ave,2,Michigan Ave & Balbo Ave,Customer,,
5054586,5/4/2015 17:11,5/4/2015 17:29,2605,1089,49,Dearborn St & Monroe St,350,Ashland Ave & Chicago Ave,Subscriber,Female,1982.0
5469113,6/4/2015 12:34,6/4/2015 12:49,3513,889,120,Wentworth Ave & Archer Ave,39,Wabash Ave & Adams St,Subscriber,Male,1981.0
5616994,6/13/2015 13:07,6/13/2015 13:13,2825,353,114,Sheffield Ave & Addison St,318,Southport Ave & Irving Park Rd,Subscriber,Male,1987.0
5931463,6/30/2015 14:03,6/30/2015 14:19,342,978,424,Museum of Science and Industry,247,Shore Drive & 55th St,Customer,,
4782644,4/5/2015 15:35,4/5/2015 15:56,659,1294,216,California Ave & Division St,110,Dearborn St & Erie St,Subscriber,Female,1986.0
4895183,4/17/2015 16:37,4/17/2015 17:07,50,1817,76,Lake Shore Dr & Monroe St,268,Lake Shore Dr & North Blvd,Customer,,
5541684,6/8/2015 19:32,6/8/2015 19:46,3749,833,301,Clark St & Schiller St,212,Wells St & Hubbard St,Subscriber,Male,1985.0
5594084,6/11/2015 16:49,6/11/2015 16:54,2993,278,283,LaSalle St & Jackson Blvd,174,Canal St & Madison St,Subscriber,Male,1970.0
5355684,5/27/2015 15:18,5/27/2015 15:23,2705,337,283,LaSalle St & Jackson Blvd,91,Clinton St & Washington Blvd,Subscriber,Male,1983.0
5908696,6/29/2015 10:42,6/29/2015 10:49,4784,439,240,Sheridan Rd & Irving Park Rd,117,Wilton Ave & Belmont Ave,Subscriber,Male,1978.0
5191493,5/16/2015 20:18,5/16/2015 20:35,597,1034,58,Marshfield Ave & Cortland St,288,Larrabee St & Armitage Ave,Customer,,
4799569,4/7/2015 12:57,4/7/2015 13:10,534,725,291,Wells St & Evergreen Ave,98,LaSalle St & Washington St,Subscriber,Male,1963.0
5771475,6/22/2015 8:17,6/22/2015 8:19,1901,113,91,Clinton St & Washington Blvd,91,Clinton St & Washington Blvd,Subscriber,Male,1981.0
5240260,5/20/2015 8:15,5/20/2015 8:26,1502,655,191,Canal St & Monroe St,52,Michigan Ave & Lake St,Subscriber,Male,1964.0
5723287,6/19/2015 17:57,6/19/2015 18:28,1888,1883,289,Wells St & Concord Ln,249,Montrose Harbor,Customer,,
5665849,6/16/2015 15:49,6/16/2015 15:52,1077,218,192,Canal St & Adams St,49,Dearborn St & Monroe St,Subscriber,Female,1975.0
5378778,5/28/2015 17:46,5/28/2015 18:08,3401,1311,20,Sheffield Ave & Kingsbury St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1982.0
5883516,6/28/2015 7:46,6/28/2015 7:59,1646,760,61,Wood St & Milwaukee Ave,186,Ogden Ave & Race Ave,Subscriber,Male,1980.0
5589902,6/11/2015 12:23,6/11/2015 12:28,2281,290,254,Pine Grove Ave & Irving Park Rd,304,Broadway & Waveland Ave,Subscriber,Male,1952.0
5411050,5/31/2015 19:09,5/31/2015 19:22,3971,796,49,Dearborn St & Monroe St,108,Halsted St & Polk St,Subscriber,Male,1985.0
5544602,6/9/2015 7:27,6/9/2015 7:31,3163,259,175,Wells St & Polk St,98,LaSalle St & Washington St,Subscriber,Male,1982.0
5066635,5/6/2015 6:50,5/6/2015 6:56,1588,304,233,Sangamon St & Washington Blvd,192,Canal St & Adams St,Subscriber,Male,1980.0
5828746,6/25/2015 8:01,6/25/2015 8:07,2456,393,80,Aberdeen St & Madison St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1985.0
5286359,5/23/2015 12:57,5/23/2015 13:18,4296,1218,214,Damen Ave & Grand Ave,84,Union Ave & Grand Ave,Customer,,
5936181,6/30/2015 17:13,6/30/2015 17:16,142,181,117,Wilton Ave & Belmont Ave,296,Broadway & Belmont Ave,Subscriber,Male,1981.0
4829764,4/11/2015 14:04,4/11/2015 14:10,1780,359,334,Lake Shore Dr & Belmont Ave,296,Broadway & Belmont Ave,Customer,,
5037639,5/3/2015 11:38,5/3/2015 12:03,2117,1498,301,Clark St & Schiller St,87,Racine Ave & Fullerton Ave,Customer,,
5029340,5/2/2015 16:58,5/2/2015 17:11,2322,756,170,Clinton St & 18th St,273,Michigan Ave & 16th St,Customer,,
5239057,5/20/2015 6:58,5/20/2015 7:02,4495,217,69,Damen Ave & Pierce Ave,17,Wood St & Division St,Subscriber,Male,1970.0
5108127,5/9/2015 12:51,5/9/2015 13:03,2883,707,55,Halsted St & James M Rochford St,50,Clark St & Congress Pkwy,Subscriber,Male,1970.0
5912456,6/29/2015 14:49,6/29/2015 14:55,2108,405,62,McCormick Place,62,McCormick Place,Customer,,
5610418,6/13/2015 3:53,6/13/2015 4:15,4402,1345,176,Clark St & Elm St,507,Humboldt Blvd & Armitage Ave,Subscriber,Male,1974.0
5936577,6/30/2015 17:22,6/30/2015 17:32,1990,588,194,Wabash Ave & Wacker Pl,164,Franklin St & Lake St,Subscriber,Male,1959.0
5150957,5/14/2015 8:06,5/14/2015 8:12,2832,358,73,Jefferson St & Monroe St,51,Clark St & Randolph St,Subscriber,Male,1978.0
5485564,6/5/2015 9:21,6/5/2015 9:26,2982,302,175,Wells St & Polk St,287,Franklin St & Arcade Pl,Subscriber,Male,1985.0
5017899,5/1/2015 23:54,5/2/2015 0:02,1135,455,199,Wabash Ave & Grand Ave,85,Michigan Ave & Oak St,Subscriber,Female,1986.0
5639346,6/14/2015 16:47,6/14/2015 17:10,2170,1397,118,Sedgwick St & North Ave,99,Lake Shore Dr & Ohio St,Customer,,
5795919,6/23/2015 16:06,6/23/2015 16:24,3604,1074,258,Logan Blvd & Elston Ave,501,Richmond St & Diversey Ave,Subscriber,Male,1983.0
5466855,6/4/2015 9:31,6/4/2015 9:37,4815,325,198,Halsted St & Madison St,287,Franklin St & Arcade Pl,Subscriber,Male,1986.0
4989490,4/29/2015 10:15,4/29/2015 10:27,2262,715,110,Dearborn St & Erie St,43,Michigan Ave & Washington St,Customer,,
4985279,4/28/2015 19:27,4/28/2015 19:40,978,749,33,State St & Van Buren St,48,Larrabee St & Kingsbury St,Subscriber,Male,1971.0
5748366,6/21/2015 9:01,6/21/2015 9:09,2078,514,420,Ellis Ave & 55th St,426,Ellis Ave & 60th St,Customer,,
4745739,4/1/2015 16:51,4/1/2015 16:53,1638,112,256,Broadway & Sheridan Rd,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1987.0
5165348,5/15/2015 11:41,5/15/2015 12:13,40,1911,192,Canal St & Adams St,76,Lake Shore Dr & Monroe St,Customer,,
5736280,6/20/2015 13:42,6/20/2015 13:52,2702,587,141,Clark St & Lincoln Ave,268,Lake Shore Dr & North Blvd,Customer,,
5559385,6/9/2015 18:55,6/9/2015 19:01,3372,374,340,Clark St & Wrightwood Ave,141,Clark St & Lincoln Ave,Subscriber,Male,1989.0
5246735,5/20/2015 19:23,5/20/2015 19:27,2944,265,180,Ritchie Ct & Banks St,289,Wells St & Concord Ln,Customer,,
5518046,6/7/2015 1:36,6/7/2015 1:52,3974,962,26,McClurg Ct & Illinois St,195,Columbus Dr & Randolph St,Customer,,
4922994,4/20/2015 18:01,4/20/2015 18:31,967,1771,31,Franklin St & Chicago Ave,114,Sheffield Ave & Addison St,Subscriber,Male,1983.0
5330670,5/25/2015 19:39,5/25/2015 20:02,3760,1405,25,Michigan Ave & Pearson St,289,Wells St & Concord Ln,Subscriber,Male,1988.0
5254984,5/21/2015 14:53,5/21/2015 15:22,612,1760,212,Wells St & Hubbard St,268,Lake Shore Dr & North Blvd,Customer,,
5314920,5/24/2015 20:52,5/24/2015 21:13,2124,1291,321,Wabash Ave & 8th St,199,Wabash Ave & Grand Ave,Customer,,
5609645,6/12/2015 22:33,6/12/2015 22:53,3306,1168,89,Financial Pl & Congress Pkwy,289,Wells St & Concord Ln,Subscriber,Male,1990.0
5084103,5/7/2015 13:24,5/7/2015 13:28,3877,285,181,LaSalle St & Illinois St,51,Clark St & Randolph St,Subscriber,Male,1981.0
5307318,5/24/2015 12:26,5/24/2015 12:34,3104,530,307,Southport Ave & Clybourn Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1983.0
5154745,5/14/2015 13:35,5/14/2015 13:44,1119,559,282,Halsted St & Maxwell St,5,State St & Harrison St,Subscriber,Male,1959.0
5895753,6/28/2015 15:23,6/28/2015 15:54,4600,1867,76,Lake Shore Dr & Monroe St,26,McClurg Ct & Illinois St,Customer,,
4865611,4/14/2015 18:27,4/14/2015 18:51,2422,1402,85,Michigan Ave & Oak St,177,Theater on the Lake,Customer,,
5612271,6/13/2015 10:03,6/13/2015 10:16,4003,758,284,Michigan Ave & Jackson Blvd,3,Shedd Aquarium,Customer,,
5000973,4/30/2015 14:13,4/30/2015 14:19,3268,356,274,Racine Ave & 15th St,282,Halsted St & Maxwell St,Subscriber,Male,1992.0
5584112,6/11/2015 6:06,6/11/2015 6:10,3729,236,18,Wacker Dr & Washington St,192,Canal St & Adams St,Subscriber,Male,1986.0
5458766,6/3/2015 18:33,6/3/2015 18:44,1046,664,261,Hermitage Ave & Polk St,129,Blue Island Ave & 18th St,Subscriber,Female,1986.0
5873932,6/27/2015 17:08,6/27/2015 17:12,4721,216,210,Ashland Ave & Division St,130,Damen Ave & Division St,Customer,,
5369213,5/28/2015 9:06,5/28/2015 9:13,2846,409,291,Wells St & Evergreen Ave,364,Larrabee St & Oak St,Subscriber,Female,1986.0
5216989,5/18/2015 15:01,5/18/2015 15:06,80,343,198,Halsted St & Madison St,96,Desplaines St & Randolph St,Subscriber,Female,1981.0
4905214,4/18/2015 12:40,4/18/2015 12:48,1060,475,150,Fort Dearborn Dr & 31st St,263,Rhodes Ave & 32nd St,Customer,,
5443823,6/3/2015 6:01,6/3/2015 6:12,3628,697,140,Dearborn Pkwy & Delaware Pl,192,Canal St & Adams St,Subscriber,Male,1987.0
4766181,4/3/2015 17:14,4/3/2015 17:18,2013,217,115,Sheffield Ave & Wellington Ave,153,Southport Ave & Wellington Ave,Subscriber,Male,1989.0
5636638,6/14/2015 15:07,6/14/2015 15:10,4417,206,343,Racine Ave & Wrightwood Ave,349,Halsted St & Wrightwood Ave,Subscriber,Female,1989.0
5206544,5/17/2015 20:05,5/17/2015 20:12,2730,449,50,Clark St & Congress Pkwy,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1991.0
5629924,6/13/2015 22:55,6/13/2015 22:59,1436,287,245,Clarendon Ave & Junior Ter,293,Broadway & Wilson Ave,Subscriber,Male,1986.0
5593190,6/11/2015 16:13,6/11/2015 16:14,2962,81,277,Ashland Ave & Grand Ave,277,Ashland Ave & Grand Ave,Subscriber,Male,1965.0
5244860,5/20/2015 16:13,5/20/2015 16:18,1099,328,260,Kedzie Ave & Milwaukee Ave,497,Kimball Ave & Belmont Ave,Subscriber,Male,1989.0
5145414,5/13/2015 17:06,5/13/2015 18:15,3990,4109,470,Kedzie Ave & Foster Ave,459,Lakefront Trail & Bryn Mawr Ave,Customer,,
4875389,4/15/2015 17:44,4/15/2015 17:46,2693,138,238,Ravenswood Ave & Montrose Ave,314,Ravenswood Ave & Berteau Ave,Subscriber,Male,1971.0
4954145,4/24/2015 17:35,4/24/2015 17:39,2196,264,45,Michigan Ave & Congress Pkwy,37,Dearborn St & Adams St,Subscriber,Male,1965.0
5465274,6/4/2015 8:17,6/4/2015 8:19,839,135,66,Clinton St & Lake St,77,Clinton St & Madison St,Subscriber,Male,1981.0
5899114,6/28/2015 16:51,6/28/2015 17:01,2807,558,180,Ritchie Ct & Banks St,99,Lake Shore Dr & Ohio St,Customer,,
5254656,5/21/2015 14:31,5/21/2015 14:36,4295,260,56,Desplaines St & Kinzie St,212,Wells St & Hubbard St,Subscriber,Female,1977.0
5401045,5/29/2015 22:17,5/29/2015 22:24,1911,425,359,Larrabee St & Division St,176,Clark St & Elm St,Customer,,
5380257,5/28/2015 18:32,5/28/2015 19:02,2696,1782,110,Dearborn St & Erie St,153,Southport Ave & Wellington Ave,Customer,,
4972703,4/27/2015 17:02,4/27/2015 17:10,544,537,134,Peoria St & Jackson Blvd,50,Clark St & Congress Pkwy,Subscriber,Female,1975.0
5049887,5/4/2015 10:12,5/4/2015 10:35,1543,1332,35,Streeter Dr & Illinois St,97,Museum Campus,Customer,,
4795229,4/6/2015 18:14,4/6/2015 18:27,577,774,69,Damen Ave & Pierce Ave,162,Damen Ave & Wellington Ave,Subscriber,Male,1975.0
4840131,4/12/2015 12:31,4/12/2015 12:34,1905,157,32,Racine Ave & Congress Pkwy,22,May St & Taylor St,Subscriber,Male,1985.0
5121483,5/11/2015 16:29,5/11/2015 16:31,3205,119,67,Sheffield Ave & Fullerton Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1986.0
5083715,5/7/2015 12:56,5/7/2015 13:08,3718,741,3,Shedd Aquarium,35,Streeter Dr & Illinois St,Customer,,
5185546,5/16/2015 15:49,5/16/2015 16:08,2222,1148,223,Clifton Ave & Armitage Ave,190,Southport Ave & Wrightwood Ave,Customer,,
5495490,6/5/2015 20:25,6/5/2015 20:51,1348,1502,337,Clark St & Chicago Ave,307,Southport Ave & Clybourn Ave,Customer,,
5526145,6/7/2015 18:39,6/7/2015 18:55,1130,929,120,Wentworth Ave & Archer Ave,237,MLK Jr Dr & 29th St,Subscriber,Male,1984.0
5455409,6/3/2015 17:01,6/3/2015 17:23,1992,1300,174,Canal St & Madison St,190,Southport Ave & Wrightwood Ave,Subscriber,Male,1990.0
5258445,5/21/2015 17:28,5/21/2015 17:32,2070,185,177,Theater on the Lake,34,Cannon Dr & Fullerton Ave,Subscriber,Male,1988.0
4936642,4/22/2015 17:29,4/22/2015 17:53,2505,1424,177,Theater on the Lake,251,Clarendon Ave & Leland Ave,Subscriber,Male,1972.0
4772023,4/4/2015 14:29,4/4/2015 14:37,1642,457,94,Clark St & Armitage Ave,113,Bissell St & Armitage Ave,Subscriber,Male,1990.0
5150301,5/14/2015 7:33,5/14/2015 7:54,3807,1222,309,Leavitt St & Armitage Ave,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1983.0
4784084,4/5/2015 16:47,4/5/2015 17:44,1744,3363,157,Lake Shore Dr & Wellington Ave,329,Lake Shore Dr & Diversey Pkwy,Customer,,
5059428,5/5/2015 8:33,5/5/2015 8:40,3428,453,305,Western Ave & Division St,210,Ashland Ave & Division St,Subscriber,Female,1980.0
5121914,5/11/2015 16:53,5/11/2015 17:06,2854,759,364,Larrabee St & Oak St,349,Halsted St & Wrightwood Ave,Subscriber,Female,1984.0
5022328,5/2/2015 12:25,5/2/2015 18:50,803,23087,344,Ravenswood Ave & Lawrence Ave,344,Ravenswood Ave & Lawrence Ave,Customer,,
4844392,4/12/2015 16:31,4/12/2015 16:42,147,625,54,Ogden Ave & Chicago Ave,176,Clark St & Elm St,Subscriber,Female,1992.0
5048665,5/4/2015 8:31,5/4/2015 8:37,109,344,81,Daley Center Plaza,191,Canal St & Monroe St,Subscriber,Male,1986.0
5198795,5/17/2015 13:27,5/17/2015 16:38,3298,11418,312,Clarendon Ave & Gordon Ter,35,Streeter Dr & Illinois St,Customer,,
5852552,6/26/2015 14:50,6/26/2015 15:14,1974,1452,3,Shedd Aquarium,338,Calumet Ave & 18th St,Customer,,
5766543,6/21/2015 20:38,6/21/2015 20:49,3101,637,325,Clark St & Winnemac Ave,246,Ashland Ave & Belle Plaine Ave,Subscriber,Male,1964.0
5008536,5/1/2015 9:16,5/1/2015 12:24,2815,11291,92,Carpenter St & Huron St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1984.0
5310674,5/24/2015 14:32,5/24/2015 15:00,3341,1679,459,Lakefront Trail & Bryn Mawr Ave,177,Theater on the Lake,Customer,,
5541166,6/8/2015 18:38,6/8/2015 18:47,424,559,153,Southport Ave & Wellington Ave,303,Broadway & Cornelia Ave,Subscriber,Female,1989.0
5865650,6/27/2015 13:44,6/27/2015 14:11,5,1634,141,Clark St & Lincoln Ave,114,Sheffield Ave & Addison St,Customer,,
5091797,5/7/2015 19:32,5/7/2015 19:44,687,732,185,Stave St & Armitage Ave,183,Damen Ave & Augusta Blvd,Subscriber,Male,1986.0
5378904,5/28/2015 17:50,5/28/2015 18:14,2378,1469,141,Clark St & Lincoln Ave,244,Ravenswood Ave & Irving Park Rd,Subscriber,Male,1985.0
5352447,5/27/2015 10:53,5/27/2015 11:18,4135,1487,294,Broadway & Berwyn Ave,177,Theater on the Lake,Subscriber,Male,1988.0
5040871,5/3/2015 14:10,5/3/2015 14:26,2601,961,90,Millennium Park,99,Lake Shore Dr & Ohio St,Customer,,
5653712,6/15/2015 16:48,6/15/2015 16:57,3788,541,302,Sheffield Ave & Wrightwood Ave,300,Broadway & Barry Ave,Subscriber,Female,1991.0
5798655,6/23/2015 17:17,6/23/2015 17:24,620,423,329,Lake Shore Dr & Diversey Pkwy,94,Clark St & Armitage Ave,Subscriber,Male,1989.0
5714767,6/19/2015 11:36,6/19/2015 12:02,1726,1541,150,Fort Dearborn Dr & 31st St,267,Lake Park Ave & 47th St,Subscriber,Male,1982.0
5676576,6/17/2015 7:00,6/17/2015 7:09,2223,511,15,Racine Ave & 18th St,108,Halsted St & Polk St,Subscriber,Male,1991.0
5158398,5/14/2015 17:29,5/14/2015 17:40,3956,644,43,Michigan Ave & Washington St,192,Canal St & Adams St,Subscriber,Male,1960.0
5054293,5/4/2015 17:00,5/4/2015 17:12,3100,718,244,Ravenswood Ave & Irving Park Rd,253,Clifton Ave & Lawrence Ave,Subscriber,Female,1990.0
5810894,6/24/2015 8:50,6/24/2015 8:59,948,521,68,Clinton St & Tilden St,39,Wabash Ave & Adams St,Subscriber,Male,1961.0
5400531,5/29/2015 21:19,5/29/2015 21:34,1275,891,273,Michigan Ave & 16th St,90,Millennium Park,Subscriber,Female,1990.0
5428679,6/2/2015 8:23,6/2/2015 8:41,1558,1072,77,Clinton St & Madison St,261,Hermitage Ave & Polk St,Subscriber,Male,1992.0
5670528,6/16/2015 18:01,6/16/2015 18:04,3323,217,36,Franklin St & Jackson Blvd,174,Canal St & Madison St,Subscriber,Male,1980.0
5897406,6/28/2015 16:07,6/28/2015 16:18,3539,696,141,Clark St & Lincoln Ave,67,Sheffield Ave & Fullerton Ave,Customer,,
