trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
8060683,10/23/2015 22:10,10/23/2015 22:16,2941,356,246,Ashland Ave & Belle Plaine Ave,326,Clark St & Leland Ave,Subscriber,Female,1987.0
8062686,10/24/2015 11:40,10/24/2015 11:45,4621,289,324,Stockton Dr & Wrightwood Ave,34,Cannon Dr & Fullerton Ave,Subscriber,Male,1961.0
8014014,10/20/2015 17:12,10/20/2015 17:23,3136,687,287,Franklin St & Monroe St,176,Clark St & Elm St,Subscriber,Male,1991.0
8126571,10/30/2015 13:10,10/30/2015 13:15,3887,289,232,Pine Grove Ave & Waveland Ave,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1989.0
8077036,10/25/2015 16:36,10/25/2015 16:52,2396,977,76,Lake Shore Dr & Monroe St,168,Michigan Ave & 14th St,Customer,,
8247068,11/10/2015 11:38,11/10/2015 11:46,65,523,141,Clark St & Lincoln Ave,172,Rush St & Cedar St,Subscriber,Male,1958.0
8171670,11/3/2015 16:44,11/3/2015 16:55,70,620,66,Clinton St & Lake St,182,Wells St & Elm St,Subscriber,Male,1997.0
7999308,10/19/2015 17:17,10/19/2015 17:20,441,166,322,Kimbark Ave & 53rd St,418,Ellis Ave & 53rd St,Subscriber,Male,1966.0
8454433,12/11/2015 7:44,12/11/2015 7:53,4134,515,255,Indiana Ave & Roosevelt Rd,49,Dearborn St & Monroe St,Subscriber,Male,1990.0
8353288,11/24/2015 16:43,11/24/2015 16:49,187,374,81,Daley Center Plaza,286,Franklin St & Quincy St,Subscriber,Male,1976.0
8299533,11/16/2015 8:15,11/16/2015 8:26,1032,607,31,Franklin St & Chicago Ave,49,Dearborn St & Monroe St,Subscriber,Male,1980.0
7806366,10/6/2015 9:19,10/6/2015 9:24,3844,275,164,Franklin St & Lake St,52,Michigan Ave & Lake St,Subscriber,Male,1976.0
8244452,11/10/2015 7:54,11/10/2015 7:58,2211,247,195,Columbus Dr & Randolph St,49,Dearborn St & Monroe St,Subscriber,Male,1987.0
7790074,10/5/2015 7:45,10/5/2015 8:11,4272,1519,370,Calumet Ave & 21st St,99,Lake Shore Dr & Ohio St,Subscriber,Male,1987.0
8463161,12/12/2015 9:33,12/12/2015 9:36,1626,214,142,McClurg Ct & Erie St,199,Wabash Ave & Grand Ave,Subscriber,Male,1988.0
7891568,10/11/2015 17:18,10/11/2015 17:21,3810,196,30,Ashland Ave & Augusta Blvd,29,Noble St & Milwaukee Ave,Subscriber,Female,1979.0
8390745,12/2/2015 17:14,12/2/2015 17:30,1599,990,493,Western Ave & Roscoe St,256,Broadway & Sheridan Rd,Subscriber,Female,1980.0
8459373,12/11/2015 16:28,12/11/2015 16:39,2005,662,231,Sheridan Rd & Montrose Ave,318,Southport Ave & Irving Park Rd,Subscriber,Male,1980.0
7987090,10/18/2015 17:13,10/18/2015 17:14,2807,75,3,Shedd Aquarium,3,Shedd Aquarium,Subscriber,Female,1984.0
8462623,12/12/2015 1:28,12/12/2015 1:46,3285,1080,13,Wilton Ave & Diversey Pkwy,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1992.0
8416294,12/6/2015 13:41,12/6/2015 13:54,585,798,300,Broadway & Barry Ave,177,Theater on the Lake,Subscriber,Male,1988.0
8027343,10/21/2015 16:00,10/21/2015 16:12,1281,701,35,Streeter Dr & Illinois St,181,LaSalle St & Illinois St,Customer,,
8209313,11/6/2015 12:06,11/6/2015 12:23,339,971,346,Ada St & Washington Blvd,181,LaSalle St & Illinois St,Subscriber,Male,1970.0
7883977,10/11/2015 12:05,10/11/2015 12:31,3711,1556,177,Theater on the Lake,6,Dusable Harbor,Customer,,
7975157,10/17/2015 15:08,10/17/2015 15:27,3627,1127,61,Wood St & Milwaukee Ave,81,Daley Center Plaza,Subscriber,Male,1980.0
7812536,10/6/2015 17:07,10/6/2015 17:16,4276,542,18,Wacker Dr & Washington St,80,Aberdeen St & Monroe St (Madison St),Subscriber,Male,1981.0
7854137,10/9/2015 11:10,10/9/2015 11:16,1859,370,232,Pine Grove Ave & Waveland Ave,114,Sheffield Ave & Addison St,Subscriber,Female,1981.0
8203072,11/5/2015 19:03,11/5/2015 19:23,1385,1203,321,Wabash Ave & 8th St,301,Clark St & Schiller St,Subscriber,Male,1991.0
8138193,11/1/2015 10:10,11/1/2015 10:19,240,510,3,Shedd Aquarium,4,Burnham Harbor,Subscriber,Female,1961.0
8349132,11/24/2015 6:53,11/24/2015 7:07,2336,855,60,Dayton St & North Ave,211,St. Clair St & Erie St,Subscriber,Male,1966.0
7981734,10/18/2015 11:37,10/18/2015 11:56,4657,1155,86,Eckhart Park,49,Dearborn St & Monroe St,Subscriber,Male,1991.0
